time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2021-04-01,21.0,15.9,27.0,3.1,,,15.3,,1015.2,
2021-04-02,21.8,18.0,28.0,3.0,,,13.6,,1015.5,
2021-04-03,22.5,18.0,28.0,2.1,,,10.9,,1015.0,
2021-04-04,20.5,17.0,27.0,6.2,,,9.0,,1015.7,
2021-04-05,19.8,16.0,25.0,24.5,,,11.5,,1016.0,
2021-04-06,20.0,16.6,25.0,3.7,,,8.8,,1015.8,
2021-04-07,20.2,16.0,27.0,2.2,,,11.4,,1018.4,
2021-04-08,20.6,17.0,26.0,10.9,,,15.5,,1020.3,
2021-04-09,19.7,17.0,24.0,12.2,,,10.1,,1018.5,
2021-04-10,19.7,16.0,25.0,10.4,,,9.6,,1018.0,
2021-04-11,20.0,15.0,29.0,2.9,,,9.0,,1019.8,
2021-04-12,20.0,15.8,25.0,5.1,,,12.9,,1020.5,
2021-04-13,19.8,17.0,26.0,8.2,,,11.6,,1020.4,
2021-04-14,20.0,16.0,27.0,2.8,,,4.5,,1019.8,
2021-04-15,20.5,16.0,26.0,1.9,,,7.7,,1019.6,
2021-04-16,20.9,17.0,26.0,1.7,,,12.3,,1019.1,
2021-04-17,21.5,18.0,27.0,1.9,,,12.7,,1019.8,
2021-04-18,20.6,17.0,25.0,6.6,,,13.4,,1020.1,
2021-04-19,19.8,16.0,25.0,5.8,,,11.5,,1019.5,
2021-04-20,19.7,15.4,26.0,4.4,,,15.7,,1018.4,
2021-04-21,20.4,15.7,26.0,6.1,,,11.8,,1019.8,
2021-04-22,19.3,16.0,24.0,16.7,,,8.1,,1020.5,
2021-04-23,18.9,15.0,23.0,4.5,,,6.5,,1018.9,
2021-04-24,20.2,17.0,25.0,9.0,,,11.7,,1018.6,
2021-04-25,19.7,17.0,24.0,27.2,,,11.5,,1019.3,
2021-04-26,20.2,15.4,25.0,1.8,,,7.7,,1019.1,
2021-04-27,20.8,17.0,26.0,2.9,,,11.6,,1019.3,
2021-04-28,20.5,18.0,25.0,10.3,,,15.7,,1018.2,
2021-04-29,20.8,17.0,26.0,10.0,,,14.5,,1018.9,
2021-04-30,20.7,17.0,26.0,1.5,,,9.8,,1018.3,
2021-05-01,20.8,15.9,25.0,2.0,,,5.8,,1018.4,
2021-05-02,20.1,17.0,24.0,3.4,,,3.2,,1018.7,
2021-05-03,19.9,16.8,25.0,15.2,,,7.4,,1018.1,
2021-05-04,19.6,16.0,23.0,15.8,,,7.1,,1018.4,
2021-05-05,20.0,17.0,26.0,13.6,,,10.0,,1018.8,
2021-05-06,19.0,14.2,25.0,1.2,,,6.4,,1018.7,
2021-05-07,19.2,13.7,26.0,15.6,,,5.8,,1018.3,
2021-05-08,20.0,16.2,27.0,11.5,,,5.3,,1019.5,
2021-05-09,18.8,16.0,23.0,26.2,,,6.1,,1020.3,
2021-05-10,18.9,16.0,24.0,22.9,,,8.3,,1020.8,
2021-05-11,18.1,13.9,22.0,14.6,,,4.9,,1020.4,
2021-05-12,18.6,16.0,22.0,7.9,,,7.9,,1021.5,
2021-05-13,18.3,16.0,23.0,12.3,,,7.4,,1021.4,
2021-05-14,18.7,16.0,23.0,9.6,,,6.5,,1021.2,
2021-05-15,19.6,15.0,25.0,0.0,,,8.1,,1021.2,
2021-05-16,20.2,16.0,25.0,0.4,,,4.1,,1020.5,
2021-05-17,19.9,15.0,25.0,0.1,,,9.5,,1020.4,
2021-05-18,19.2,15.6,24.0,0.8,,,8.0,,1021.4,
2021-05-19,19.5,17.0,24.0,0.0,,,8.9,,1021.9,
2021-05-20,20.0,15.0,25.0,0.0,,,7.2,,1022.1,
2021-05-21,19.4,15.0,24.0,0.0,,,9.0,,1018.1,
2021-05-22,19.2,14.2,24.0,0.0,,,8.8,,1020.1,
2021-05-23,19.2,15.0,25.0,0.2,,,8.8,,1021.2,
2021-05-24,18.5,15.0,22.0,3.7,,,7.8,,1023.0,
2021-05-25,18.7,14.0,23.0,0.9,,,8.8,,1022.5,
2021-05-26,17.1,13.0,22.0,0.0,,,10.2,,1021.5,
2021-05-27,18.0,14.0,23.0,0.0,,,10.9,,1022.6,
2021-05-28,19.0,15.0,24.0,0.5,,,5.6,,1022.5,
2021-05-29,19.5,16.0,24.0,1.3,,,9.1,,1021.9,
2021-05-30,18.0,15.0,21.0,3.0,,,10.0,,1021.8,
2021-05-31,18.2,15.0,23.0,0.5,,,9.4,,1021.0,
2021-06-01,17.9,13.0,22.0,0.2,,,11.5,,1020.6,
2021-06-02,18.8,13.0,23.0,0.0,,,11.5,,1021.4,
2021-06-03,18.5,13.0,25.0,0.0,,,9.1,,1022.0,
2021-06-04,18.0,14.8,23.0,0.2,,,9.8,,1022.3,
2021-06-05,18.0,15.0,22.0,0.1,,,8.4,,1021.5,
2021-06-06,18.1,15.0,23.0,1.0,,,9.2,,1022.3,
2021-06-07,18.5,15.0,24.0,0.0,,,8.8,,1023.0,
2021-06-08,16.8,12.0,22.0,0.4,,,6.6,,1023.3,
2021-06-09,17.3,15.0,20.0,1.3,,,7.0,,1022.6,
2021-06-10,17.6,15.0,22.0,0.1,,,6.6,,1021.6,
2021-06-11,18.6,14.0,23.0,0.1,,,7.3,,1021.2,
2021-06-12,16.1,14.0,19.0,0.2,,,4.5,,1021.7,
2021-06-13,16.8,12.0,22.0,0.0,,,6.5,,1022.5,
2021-06-14,18.2,12.0,24.0,0.2,,,5.9,,1021.0,
2021-06-15,18.5,13.0,25.0,0.6,,,7.4,,1020.6,
2021-06-16,17.8,15.0,22.0,1.5,,,6.6,,1021.7,
2021-06-17,17.6,14.0,22.0,1.3,,,8.8,,1022.0,
2021-06-18,18.2,14.0,23.0,0.6,,,11.9,,1023.5,
2021-06-19,17.8,15.0,23.0,0.9,,,8.9,,1023.9,
2021-06-20,16.7,14.0,22.0,0.1,,,8.3,,1024.1,
2021-06-21,17.5,13.0,22.0,0.0,,,7.2,,1023.5,
2021-06-22,17.8,15.0,22.0,2.0,,,11.5,,1022.8,
2021-06-23,15.9,8.0,20.0,1.0,,,7.3,,1022.9,
2021-06-24,17.1,12.3,23.0,0.0,,,5.5,,1022.2,
2021-06-25,16.5,13.0,20.0,0.0,,,5.3,,1022.1,
2021-06-26,17.8,13.0,23.0,1.0,,,7.6,,1020.6,
2021-06-27,16.0,13.0,19.0,0.7,,,7.0,,1020.8,
2021-06-28,17.2,13.4,23.0,1.4,,,9.3,,1021.4,
2021-06-29,17.1,14.0,23.0,0.2,,,8.6,,1022.2,
2021-06-30,17.3,13.7,23.0,0.4,,,6.7,,1023.8,
2021-07-01,18.4,13.0,26.0,0.3,,,6.3,,1023.0,
2021-07-02,17.2,13.1,22.0,0.4,,,9.4,,1022.8,
2021-07-03,16.4,12.0,21.0,0.1,,,7.5,,1022.1,
2021-07-04,16.9,12.0,22.0,0.0,,,5.8,,1021.7,
2021-07-05,16.2,12.0,19.0,0.0,,,5.4,,1022.2,
2021-07-06,16.1,13.0,21.0,0.0,,,15.1,,1018.7,
2021-07-07,17.0,13.0,21.0,0.0,,,9.3,,1021.2,
2021-07-08,16.7,14.0,19.0,0.0,,,5.2,,1023.1,
2021-07-09,16.3,13.0,20.0,1.4,,,7.9,,1023.6,
2021-07-10,16.1,13.0,19.0,0.2,,,5.2,,1022.9,
2021-07-11,16.5,13.0,20.0,0.5,,,5.3,,1022.5,
2021-07-12,15.7,14.0,18.0,3.3,,,7.6,,1023.2,
2021-07-13,18.2,13.0,24.0,1.0,,,9.1,,1022.6,
2021-07-14,18.5,15.0,23.0,1.9,,,9.4,,1022.1,
2021-07-15,17.1,15.0,20.2,2.2,,,5.5,,1022.0,
2021-07-16,18.1,13.0,24.0,0.6,,,10.0,,1021.5,
2021-07-17,15.7,11.0,20.0,0.0,,,7.2,,1021.4,
2021-07-18,17.1,14.0,22.0,0.0,,,6.4,,1021.7,
2021-07-19,18.2,14.0,23.0,0.0,,,8.3,,1021.8,
2021-07-20,18.1,14.0,23.0,0.0,,,7.8,,1023.4,
2021-07-21,17.9,14.0,22.0,0.0,,,8.2,,1025.4,
2021-07-22,18.7,14.0,25.0,0.0,,,9.4,,1024.3,
2021-07-23,18.4,15.0,24.0,0.9,,,6.6,,1022.5,
2021-07-24,19.0,15.0,24.0,0.0,,,11.3,,1021.8,
2021-07-25,17.2,14.0,23.0,0.0,,,9.1,,1022.5,
2021-07-26,18.1,13.0,23.0,0.0,,,12.8,,1022.6,
2021-07-27,17.7,13.0,22.0,0.0,,,9.0,,1021.7,
2021-07-28,16.4,13.0,20.0,0.0,,,9.0,,1021.7,
2021-07-29,15.7,14.0,18.0,0.4,,,4.3,,1023.2,
2021-07-30,16.7,14.0,22.0,1.1,,,8.0,,1023.4,
2021-07-31,17.5,13.0,25.0,0.0,,,8.6,,1024.2,
2021-08-01,16.9,12.0,21.0,0.1,,,12.8,,1024.5,
2021-08-02,17.7,14.0,23.0,0.2,,,11.9,,1024.4,
2021-08-03,18.1,13.0,22.0,0.3,,,9.1,,1024.8,
2021-08-04,16.6,13.0,19.0,0.0,,,10.5,,1024.9,
2021-08-05,18.4,14.0,24.0,0.4,,,10.4,,1024.5,
2021-08-06,17.0,13.0,22.0,0.0,,,7.3,,1023.9,
2021-08-07,18.7,15.0,24.0,0.7,,,6.9,,1022.5,
2021-08-08,17.9,14.5,23.0,0.2,,,6.3,,1021.9,
2021-08-09,18.0,14.0,24.0,5.7,,,4.5,,1022.0,
2021-08-10,17.5,13.0,27.0,7.7,,,7.1,,1021.5,
2021-08-11,16.1,15.0,19.4,6.1,,,5.6,,1020.8,
2021-08-12,16.1,14.0,19.9,2.8,,,4.9,,1020.3,
2021-08-13,15.9,10.9,21.0,0.0,,,6.4,,1020.6,
2021-08-14,16.8,14.0,20.0,0.2,,,5.2,,1023.2,
2021-08-15,17.2,14.0,21.0,0.6,,,6.4,,1023.2,
2021-08-16,16.3,12.5,20.0,0.6,,,9.8,,1023.8,
2021-08-17,18.1,14.0,24.0,0.5,,,8.6,,1023.6,
2021-08-18,17.0,15.0,21.0,0.7,,,6.7,,1021.8,
2021-08-19,17.6,14.0,25.0,3.0,,,7.3,,1019.1,
2021-08-20,18.0,14.0,24.0,0.5,,,6.9,,1020.0,
2021-08-21,19.1,15.0,25.0,0.0,,,7.7,,1020.7,
2021-08-22,19.6,15.0,25.0,1.9,,,10.2,,1021.3,
2021-08-23,20.1,14.0,26.0,0.2,,,12.5,,1021.1,
2021-08-24,19.4,12.0,26.0,0.0,,,10.1,,1021.0,
2021-08-25,18.8,15.0,25.0,0.0,,,9.7,,1021.0,
2021-08-26,18.0,14.0,25.0,0.0,,,5.2,,1021.0,
2021-08-27,19.8,10.0,27.0,0.0,,,10.2,,1020.9,
2021-08-28,20.6,12.0,28.0,0.0,,,11.0,,1019.8,
2021-08-29,20.9,12.0,30.0,0.0,,,13.3,,1017.1,
2021-08-30,19.7,14.0,26.0,0.0,,,7.9,,1018.0,
2021-08-31,19.8,15.0,25.0,0.1,,,5.9,,1019.1,
2021-09-01,19.0,15.0,23.0,0.6,,,11.7,,1019.8,
2021-09-02,18.9,16.0,23.0,1.7,,,11.0,,1020.4,
2021-09-03,17.7,15.0,21.0,1.6,,,10.6,,1020.7,
2021-09-04,17.7,13.9,21.0,1.6,,,6.2,,1020.9,
2021-09-05,18.2,14.0,23.0,0.1,,,6.4,,1021.2,
2021-09-06,18.2,14.7,23.0,0.9,,,7.4,,1021.6,
2021-09-07,17.4,14.0,23.0,0.9,,,5.9,,1022.0,
2021-09-08,18.9,15.0,25.0,0.9,,,8.8,,1020.0,
2021-09-09,17.4,14.2,23.0,2.3,,,8.1,,1020.6,
2021-09-10,17.9,15.0,22.0,3.2,,,11.2,,1023.2,
2021-09-11,17.1,14.0,21.0,0.0,,,7.4,,1023.4,
2021-09-12,18.8,14.0,24.0,0.3,,,9.1,,1022.2,
2021-09-13,19.2,15.0,25.0,0.4,,,9.9,,1021.4,
2021-09-14,19.1,12.8,26.0,0.3,,,10.9,,1020.7,
2021-09-15,19.4,2.0,26.0,0.5,,,10.1,,1021.0,
2021-09-16,20.0,16.0,26.0,0.5,,,8.0,,1020.5,
2021-09-17,20.4,13.0,28.0,1.1,,,7.7,,1018.2,
2021-09-18,20.9,15.0,29.0,1.0,,,10.4,,1018.8,
2021-09-19,21.3,15.0,28.0,0.0,,,10.2,,1020.6,
2021-09-20,19.6,12.0,26.0,0.0,,,10.2,,1020.7,
2021-09-21,19.2,14.0,24.0,0.4,,,8.4,,1021.2,
2021-09-22,20.4,16.0,26.0,0.2,,,10.1,,1020.9,
2021-09-23,19.5,15.0,24.0,0.2,,,10.7,,1021.1,
2021-09-24,18.9,15.0,25.0,0.8,,,13.2,,1020.9,
2021-09-25,19.2,15.0,24.0,0.5,,,8.0,,1020.8,
2021-09-26,19.4,14.3,25.0,1.7,,,12.2,,1019.9,
2021-09-27,21.2,15.0,28.0,0.2,,,8.7,,1020.2,
2021-09-28,21.0,13.0,28.0,0.1,,,10.5,,1020.1,
2021-09-29,21.3,12.0,29.0,0.0,,,13.3,,1019.3,
2021-09-30,21.4,17.0,28.0,0.8,,,12.5,,1019.8,
2021-10-01,20.8,17.0,27.0,1.9,,,11.3,,1019.2,
2021-10-02,21.2,15.0,28.0,0.2,,,11.2,,1018.5,
2021-10-03,20.9,15.0,30.0,0.1,,,8.7,,1018.9,
2021-10-04,20.5,15.0,28.0,0.0,,,4.0,,1020.0,
2021-10-05,21.0,14.0,29.0,0.1,,,8.3,,1018.3,
2021-10-06,20.1,11.6,28.0,0.1,,,5.4,,1018.0,
2021-10-07,20.9,15.0,27.5,0.1,,,6.4,,1017.6,
2021-10-08,20.6,13.9,27.1,0.0,,,5.4,,1016.2,
2021-10-09,19.5,15.3,24.0,1.7,,,9.7,,1018.9,
2021-10-10,20.8,16.0,27.0,0.5,,,10.8,,1020.4,
2021-10-11,19.8,16.0,25.0,1.5,,,9.9,,1020.0,
2021-10-12,20.2,14.5,26.5,0.0,,,6.0,,1019.2,
2021-10-13,18.2,12.5,22.5,0.0,,,10.1,,1019.1,
2021-10-14,21.1,16.0,27.5,2.2,,,15.0,,1020.3,
2021-10-15,21.5,17.0,27.1,0.0,,,18.7,,1019.6,
2021-10-16,21.6,17.0,28.0,1.4,,,17.1,,1018.8,
2021-10-17,20.9,14.0,28.0,3.8,,,11.9,,1017.6,
2021-10-18,21.2,16.0,27.2,0.0,,,12.7,,1018.7,
2021-10-19,20.9,17.0,26.0,2.9,,,17.0,,1020.5,
2021-10-20,19.3,16.0,22.0,2.0,,,10.0,,1021.5,
2021-10-21,20.0,16.0,24.0,2.9,,,12.6,,1021.5,
2021-10-22,20.8,15.0,27.0,0.8,,,11.4,,1020.8,
2021-10-23,21.1,14.4,27.7,1.0,,,13.6,,1019.8,
2021-10-24,22.1,17.0,28.5,0.0,,,14.8,,1020.0,
2021-10-25,21.4,16.6,29.0,0.9,,,17.7,,1020.2,
2021-10-26,21.0,15.9,27.0,1.3,,,16.9,,1019.6,
2021-10-27,20.1,16.0,26.0,1.2,,,15.4,,1021.7,
2021-10-28,20.7,15.0,27.1,0.8,,,7.7,,1020.0,
2021-10-29,21.3,16.0,27.2,0.1,,,15.5,,1019.0,
2021-10-30,20.3,17.0,25.5,1.6,,,14.2,,1019.5,
2021-10-31,21.3,17.0,27.5,0.8,,,15.9,,1020.4,
2021-11-01,21.9,17.0,27.5,0.0,,,18.4,,1019.8,
2021-11-02,20.8,16.9,26.7,0.3,,,12.1,,1016.4,
2021-11-03,19.9,13.6,26.7,0.2,,,12.2,,1015.6,
2021-11-04,20.1,15.4,26.2,0.8,,,9.8,,1016.0,
2021-11-05,21.0,14.2,27.0,3.0,,,14.5,,1018.0,
2021-11-06,21.5,18.0,28.3,1.0,,,12.4,,1019.8,
2021-11-07,22.6,17.0,29.0,0.4,,,12.8,,1018.0,
2021-11-08,22.1,17.0,28.0,0.0,,,11.5,,1018.4,
2021-11-09,22.1,16.0,28.1,0.0,,,17.7,,1019.9,
2021-11-10,21.1,16.5,26.0,2.7,,,18.5,,1020.8,
2021-11-11,21.7,18.0,27.0,0.7,,,15.9,,1018.9,
2021-11-12,21.4,15.0,27.0,0.1,,,11.5,,1018.4,
2021-11-13,21.8,18.0,27.0,0.0,,,18.4,,1019.5,
2021-11-14,20.8,17.0,27.0,1.5,,,15.6,,1020.1,
2021-11-15,21.0,17.0,26.0,2.4,,,12.7,,1020.1,
2021-11-16,20.4,15.0,25.0,1.7,,,11.8,,1016.7,
2021-11-17,21.3,17.0,27.0,0.8,,,15.4,,1018.6,
2021-11-18,21.9,18.0,27.0,0.2,,,17.5,,1020.3,
2021-11-19,22.2,18.0,28.0,1.7,,,13.4,,1019.2,
2021-11-20,20.3,15.7,28.0,1.8,,,8.2,,1017.0,
2021-11-21,20.9,17.0,27.0,1.9,,,15.1,,1017.9,
2021-11-22,19.8,16.0,26.1,0.2,,,9.9,,1017.2,
2021-11-23,21.0,14.4,27.0,0.0,,,10.3,,1018.1,
2021-11-24,22.2,16.5,28.0,0.3,,,10.3,,1017.1,
2021-11-25,22.6,18.0,28.0,0.3,,,15.9,,1016.9,
2021-11-26,21.3,17.0,27.0,2.2,,,15.2,,1019.7,
2021-11-27,18.5,14.9,24.0,6.0,,,9.0,,1020.2,
2021-11-28,19.0,15.0,24.0,6.3,,,10.7,,1019.1,
2021-11-29,19.4,15.7,24.0,1.6,,,14.8,,1019.3,
2021-11-30,18.8,16.0,23.0,3.4,,,14.5,,1020.1,
2021-12-01,20.1,15.4,25.0,0.9,,,13.0,,1018.5,
2021-12-02,17.9,15.0,20.0,5.8,,,7.9,,1018.9,
2021-12-03,17.7,15.0,21.0,16.0,,,7.5,,1020.5,
2021-12-04,18.9,16.0,23.0,7.0,,,12.7,,1021.0,
2021-12-05,19.3,15.3,24.0,3.0,,,17.3,,1021.2,
2021-12-06,19.8,17.0,24.0,2.6,,,14.6,,1021.1,
2021-12-07,19.9,17.0,25.0,2.9,,,14.7,,1020.6,
2021-12-08,20.3,17.0,25.0,2.7,,,14.7,,1021.2,
2021-12-09,20.1,17.0,25.0,1.6,,,16.3,,1020.3,
2021-12-10,19.8,15.5,24.0,1.7,,,13.1,,1019.4,
2021-12-11,19.9,17.0,25.0,1.0,,,17.4,,1019.4,
2021-12-12,17.5,13.0,22.4,0.3,,,13.3,,1016.0,
2021-12-13,17.2,12.2,23.5,1.5,,,12.5,,1015.9,
2021-12-14,18.5,15.1,24.0,6.6,,,15.4,,1016.4,
2021-12-15,19.0,17.0,24.0,4.8,,,15.6,,1019.2,
2021-12-16,19.1,17.0,24.0,3.6,,,18.6,,1019.3,
2021-12-17,19.2,15.2,24.0,1.3,,,17.0,,1019.1,
2021-12-18,20.2,17.0,25.0,4.0,,,12.1,,1020.0,
2021-12-19,20.5,17.0,25.0,2.8,,,18.2,,1020.1,
2021-12-20,20.7,18.0,26.0,1.6,,,18.8,,1020.3,
2021-12-21,18.3,16.0,21.0,6.1,,,18.2,,1021.5,
2021-12-22,18.0,15.0,22.0,4.3,,,12.8,,1019.9,
2021-12-23,19.1,16.0,23.0,5.7,,,19.9,,1019.5,
2021-12-24,20.0,16.0,25.0,5.1,,,15.8,,1019.4,
2021-12-25,19.4,15.8,24.0,3.2,,,14.4,,1019.8,
2021-12-26,19.2,15.6,24.0,11.4,,,15.2,,1020.1,
2021-12-27,19.6,15.7,24.0,2.1,,,14.2,,1020.3,
2021-12-28,19.9,15.3,25.0,2.3,,,13.5,,1019.9,
2021-12-29,20.1,15.0,25.0,0.1,,,10.1,,1018.3,
2021-12-30,20.7,17.0,26.0,1.6,,,16.7,,1018.6,
2021-12-31,20.7,17.0,26.0,0.1,,,13.9,,1019.8,
2022-01-01,20.3,13.5,26.0,0.0,,,9.4,,1019.9,
2022-01-02,20.8,15.2,26.0,0.0,,,12.0,,1019.1,
2022-01-03,20.3,16.0,27.0,0.0,,,16.2,,1018.6,
2022-01-04,20.8,15.0,27.0,0.0,,,14.8,,1018.4,
2022-01-05,20.7,14.9,26.0,0.0,,,11.8,,1020.0,
2022-01-06,20.8,17.0,26.0,2.4,,,15.2,,1018.5,
2022-01-07,21.0,18.0,26.0,1.0,,,17.4,,1019.8,
2022-01-08,20.8,14.9,26.0,0.1,,,13.9,,1019.8,
2022-01-09,20.2,14.4,26.0,0.3,,,14.2,,1019.4,
2022-01-10,20.5,14.2,28.0,0.0,,,16.3,,1018.1,
2022-01-11,20.3,17.0,26.0,0.0,,,18.1,,1016.7,
2022-01-12,20.0,14.0,26.0,0.0,,,19.6,,1019.6,
2022-01-13,21.0,15.0,27.0,0.0,,,16.9,,1019.6,
2022-01-14,21.3,14.0,28.0,0.0,,,12.1,,1019.3,
2022-01-15,19.5,14.9,27.0,0.5,,,8.0,,1018.3,
2022-01-16,20.4,14.2,28.0,4.4,,,7.4,,1017.3,
2022-01-17,19.3,14.7,24.0,12.1,,,19.0,,1019.1,
2022-01-18,18.8,14.5,25.0,20.5,,,6.2,,1020.2,
2022-01-19,19.8,16.0,26.0,0.0,,,7.5,,1019.0,
2022-01-20,20.7,14.0,27.0,0.0,,,10.9,,1019.2,
2022-01-21,19.6,16.0,25.0,0.0,,,12.2,,1019.0,
2022-01-22,20.5,16.0,26.0,0.0,,,11.5,,1019.4,
2022-01-23,20.5,14.0,26.0,0.0,,,14.8,,1019.4,
2022-01-24,21.0,16.0,26.0,0.0,,,11.9,,1017.9,
2022-01-25,21.1,16.0,27.0,0.0,,,12.1,,1018.0,
2022-01-26,20.8,14.0,27.0,0.0,,,10.3,,1018.3,
2022-01-27,20.9,15.0,27.0,0.0,,,12.6,,1019.0,
2022-01-28,21.9,16.0,29.0,0.0,,,11.7,,1017.7,
2022-01-29,20.9,15.9,27.0,0.0,,,11.4,,1018.2,
2022-01-30,21.0,16.0,26.0,0.0,,,11.9,,1018.6,
2022-01-31,20.6,16.0,27.0,0.2,,,11.2,,1017.4,
2022-02-01,21.9,18.0,27.0,0.8,,,10.8,,1017.8,
2022-02-02,22.0,19.0,26.0,0.7,,,12.3,,1018.5,
2022-02-03,20.7,18.0,24.0,1.6,,,13.1,,1019.1,
2022-02-04,20.8,15.0,26.0,0.0,,,10.4,,1019.1,
2022-02-05,20.8,15.0,29.0,0.0,,,8.6,,1018.2,
2022-02-06,21.5,15.1,28.0,0.6,,,9.9,,1018.2,
2022-02-07,20.9,18.0,25.0,0.0,,,8.7,,1020.0,
2022-02-08,21.0,17.0,26.0,0.0,,,13.7,,1019.8,
2022-02-09,21.3,17.0,26.0,0.0,,,15.6,,1019.0,
2022-02-10,21.5,14.0,28.0,0.0,,,10.0,,1018.5,
2022-02-11,22.0,17.0,28.0,0.1,,,10.6,,1017.7,
2022-02-12,22.4,17.0,28.0,0.0,,,9.6,,1017.5,
2022-02-13,22.4,13.5,29.0,0.0,,,11.8,,1016.6,
2022-02-14,22.2,15.0,29.0,0.0,,,9.4,,1016.9,
2022-02-15,21.8,18.0,27.0,0.0,,,6.6,,1018.1,
2022-02-16,22.4,16.0,29.0,0.0,,,9.2,,1017.7,
2022-02-17,23.8,16.0,30.0,0.0,,,8.7,,1016.3,
2022-02-18,22.1,17.0,28.0,0.0,,,8.6,,1017.0,
2022-02-19,22.6,18.0,29.0,0.0,,,9.3,,1016.7,
2022-02-20,23.1,17.0,30.0,0.0,,,13.2,,1017.0,
2022-02-21,21.2,17.0,28.0,0.0,,,11.1,,1018.1,
2022-02-22,20.4,17.0,27.0,0.7,,,7.5,,1018.1,
2022-02-23,19.8,16.0,26.0,4.9,,,5.9,,1019.0,
2022-02-24,19.3,16.0,23.0,0.8,,,11.5,,1020.3,
2022-02-25,19.8,14.0,25.0,0.3,,,12.4,,1020.2,
2022-02-26,21.8,15.0,28.0,0.0,,,10.0,,1020.1,
2022-02-27,22.9,16.0,29.0,0.0,,,11.6,,1019.8,
2022-02-28,23.2,18.0,28.0,0.0,,,18.9,,1018.9,
2022-03-01,22.2,18.0,27.0,0.0,,,18.3,,1018.1,
2022-03-02,21.7,15.0,27.0,0.3,,,14.4,,1018.2,
2022-03-03,22.5,16.0,29.0,0.0,,,12.9,,1019.5,
2022-03-04,22.6,15.0,29.0,0.0,,,10.9,,1018.7,
2022-03-05,22.1,14.0,29.0,0.0,,,11.7,,1017.8,
2022-03-06,22.5,16.0,29.0,0.0,,,12.9,,1017.0,
2022-03-07,22.1,15.0,29.0,0.0,,,11.3,,1016.4,
2022-03-08,23.1,17.0,29.0,0.1,,,14.2,,1016.9,
2022-03-09,22.7,17.8,29.0,0.0,,,19.2,,1016.0,
2022-03-10,23.0,18.0,30.0,0.0,,,17.0,,1017.8,
2022-03-11,23.2,17.0,29.0,0.0,,,13.2,,1018.1,
2022-03-12,23.0,18.0,30.0,0.0,,,19.8,,1015.3,
2022-03-13,22.8,15.0,30.0,0.0,,,12.6,,1016.6,
2022-03-14,23.4,16.0,30.0,0.0,,,11.7,,1018.4,
2022-03-15,23.4,16.5,30.0,0.0,,,11.9,,1017.2,
2022-03-16,24.0,17.0,31.0,0.0,,,12.2,,1016.3,
2022-03-17,23.8,18.0,30.0,0.0,,,16.5,,1016.1,
2022-03-18,22.4,16.0,28.0,0.0,,,14.0,,1019.4,
2022-03-19,21.4,13.8,27.7,0.0,,,9.5,,1015.3,
2022-03-20,22.3,14.7,29.0,0.1,,,14.4,,1015.5,
2022-03-21,23.1,18.0,29.0,0.5,,,17.0,,1017.0,
2022-03-22,22.6,15.1,28.0,0.2,,,17.5,,1018.8,
2022-03-23,23.0,17.0,29.0,0.0,,,14.4,,1020.3,
2022-03-24,23.6,19.0,28.0,0.4,,,17.3,,1019.5,
2022-03-25,23.5,15.1,30.0,0.4,,,12.0,,1018.7,
2022-03-26,22.0,18.0,27.0,4.1,,,18.6,,1018.5,
2022-03-27,21.3,18.0,27.0,0.5,,,9.0,,1020.1,
2022-03-28,21.5,17.0,27.0,3.1,,,15.3,,1018.5,
2022-03-29,21.2,16.4,27.0,2.3,,,12.6,,1017.5,
2022-03-30,20.8,17.0,26.0,1.3,,,18.6,,1017.6,
2022-03-31,21.3,18.0,26.0,2.3,,,16.9,,1019.1,
2022-04-01,20.2,17.0,24.0,5.4,,,15.3,,1019.9,
2022-04-02,19.8,16.0,25.0,3.8,,,17.2,,1018.7,
2022-04-03,20.9,15.0,27.0,2.9,,,15.1,,1018.9,
2022-04-04,21.8,17.0,28.0,0.3,,,10.6,,1019.3,
2022-04-05,22.4,16.6,28.0,0.3,,,7.9,,1018.9,
2022-04-06,21.6,15.0,28.0,1.0,,,14.9,,1018.3,
2022-04-07,22.3,18.0,27.0,1.1,,,17.1,,1019.9,
2022-04-08,22.2,18.0,27.0,0.0,,,17.9,,1019.7,
2022-04-09,22.2,19.0,27.0,0.5,,,13.7,,1019.2,
2022-04-10,20.2,14.8,26.0,1.5,,,14.5,,1016.2,
2022-04-11,20.5,14.9,27.2,0.2,,,7.5,,1014.5,
2022-04-12,21.2,13.1,28.0,0.2,,,9.6,,1014.5,
2022-04-13,22.0,18.0,27.0,2.0,,,9.3,,1016.8,
2022-04-14,21.5,18.0,27.0,1.7,,,14.1,,1016.9,
2022-04-15,21.4,16.2,26.0,1.9,,,12.3,,1017.5,
2022-04-16,20.8,14.9,27.0,1.1,,,4.9,,1015.6,
2022-04-17,20.6,16.0,27.0,2.6,,,9.8,,1018.6,
2022-04-18,19.9,17.0,26.0,3.8,,,9.4,,1018.7,
2022-04-19,20.7,17.0,25.0,1.4,,,6.5,,1018.4,
2022-04-20,20.1,16.0,26.0,6.3,,,8.9,,1018.0,
2022-04-21,19.4,15.7,24.0,9.8,,,8.3,,1017.8,
2022-04-22,19.8,16.0,25.0,12.2,,,7.7,,1018.8,
